5.626800000e+01 2.813400000e-02 2.469866634e-02 1.250000000e-02 6.896551724e-03 2.00 0.10 5.0
4.728075000e+01 2.364037500e-02 2.487944548e-02 1.250000000e-02 1.655172414e-01 2.00 1.0 5.0e-01
4.415475000e+01 2.207737500e-02 2.425341836e-02 1.250000000e-02 2.206896552e-01 2.00 10.0 5.0e-02
3.712125000e+01 1.856062500e-02 2.475392503e-02 1.250000000e-02 3.448275862e-01 2.00 100.0 5.0e-03
5.118825000e+01 2.559412500e-02 2.456244641e-02 1.250000000e-02 9.655172414e-02 2.00 500.0 1.0e-03
