5.704950000e+01 2.852475000e-02 2.474341264e-02 1.250000000e-02 -6.896551724e-03 0.10 0.10
5.744025000e+01 2.872012500e-02 2.462296869e-02 1.250000000e-02 -1.379310345e-02 0.50 0.10
5.626800000e+01 2.813400000e-02 2.457813031e-02 1.250000000e-02 6.896551724e-03 1.00 0.10
5.626800000e+01 2.813400000e-02 2.469866634e-02 1.250000000e-02 6.896551724e-03 2.00 0.10
