5.431425000e+01 2.715712500e-02 2.493205939e-02 1.250000000e-02 4.137931034e-02 0.10 100.0
5.118825000e+01 2.559412500e-02 2.489760941e-02 1.250000000e-02 9.655172414e-02 0.50 100.0
4.024725000e+01 2.012362500e-02 2.487877646e-02 1.250000000e-02 2.896551724e-01 1.00 100.0
3.712125000e+01 1.856062500e-02 2.475392503e-02 1.250000000e-02 3.448275862e-01 2.00 100.0
